01:55:24;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:55:44;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:56:04;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:56:24;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:56:44;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:57:04;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:57:24;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:57:44;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:58:04;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:58:24;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:48:45;INFO;FRAM;[INIT] slots=0 next=0x40 range=0x40..0x1FFF
01:48:50;INFO;TICK;Device mqttapi_inverters exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device msbapi_telemetry exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device mqttapi_payload exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device fwupdate_msbos exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device msbapi_attributes exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device mqttapi_batteries exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device mqttapi_autodiscovery exists, but not initiated (not active or disabled by settings)
01:48:50;INFO;TICK;Device msbapi_rpc exists, but not initiated (not active or disabled by settings)
01:48:51;INFO;TICK;gcollector device engine initialized.
01:49:40;INFO;TICK;recorder device engine initialized.
01:51:50;INFO;TICK;screensaver device engine initialized.
